version_num,trial,row,has_obstacle,tau_s,r2
13,10,Back,True,299239.4847770928,0.9157936555014247
14,1,Front,True,136721.93374401267,0.7619076929782129
14,1,Middle,True,85886.26959436102,0.24164878446960691
14,1,Back,True,333209.20156085,0.9010098057203175
14,2,Front,True,42901.33284377733,0.7178932218451826
14,2,Middle,True,141343.63994056685,0.3246332566920893
14,2,Back,True,303103.0577745255,0.9131721285409431
14,3,Front,True,101071.08696289363,0.802377006489124
14,3,Middle,True,147815.2362769802,0.12268465126979977
14,3,Back,True,235932.53496623904,0.898432015869309
14,4,Front,True,315173.7829138839,0.808267757932128
14,4,Middle,True,52.23594037536276,0.11816847240220685
14,4,Back,True,89076.50616292663,0.9025934829840507
14,5,Front,True,167323.62664689918,0.8076049938124565
14,5,Middle,True,29.73127671439508,0.12294341245462281
14,5,Back,True,210823.96626625187,0.8921038364695751
14,6,Front,True,183418.70156463527,0.732108282128576
14,6,Middle,True,169983.14758212128,0.16341930635486035
14,6,Back,True,163061.3130415221,0.8752278541486489
14,7,Front,True,64519.5332189103,0.6959409821456477
14,7,Middle,True,285679.8138338608,0.3487168850374912
14,7,Back,True,237229.14606816103,0.8846693901795921
14,8,Front,True,151630.81184359506,0.8035376321464794
14,8,Middle,True,1433.0873655578466,0.12696497260372874
14,8,Back,True,195098.12883693882,0.883313897414806
14,9,Front,True,235430.09361250314,0.740374740858466
14,9,Middle,True,182734.58098464314,0.17474254435550118
14,9,Back,True,155366.17533841982,0.8944934251290289
14,10,Front,True,220624.57153628772,0.7292570525845973
14,10,Middle,True,250116.66430420568,0.228268816588182
14,10,Back,True,175810.8565641405,0.861505968768285
15,1,Front,True,86198.78505190421,0.6066228914257155
15,1,Middle,True,187276.33982818972,0.3540400812791573
15,1,Back,True,521468.16652019904,0.8780554856230889
15,2,Front,True,94728.20349923563,0.7006901363697033
15,2,Middle,True,185.93049254532622,0.26784122689010426
15,2,Back,True,97750.41401518972,0.904232734997514
15,3,Front,True,459962.2794609461,0.682610831485731
15,3,Middle,True,129766.24060929708,0.2905959320619397
15,3,Back,True,126957.3002667738,0.9059049061958353
15,4,Front,True,69422.47276060388,0.7743298613747611
15,4,Middle,True,88.5265853082957,0.15499464123249274
15,4,Back,True,324682.6149633781,0.8960223771082027
15,5,Front,True,235546.14366883904,0.6769328043075796
15,5,Middle,True,145711.1733628179,0.32362598122624364
15,5,Back,True,175522.32022156796,0.8764588361275495
15,6,Front,True,182021.62333383947,0.7178098179816517
15,6,Middle,True,109083.51942137323,0.2545510544710524
15,6,Back,True,166677.90159916773,0.8717376582012702
15,7,Front,True,11934.972609307379,0.7116283817932971
15,7,Middle,True,181893.35562774813,0.15134345864355847
15,7,Back,True,256480.26914517052,0.8940995390858868
15,8,Front,True,139675.60899982956,0.7066673496685083
15,8,Middle,True,90588.16142940205,0.22759265826377506
15,8,Back,True,214008.58189448723,0.8724768943822965
15,9,Front,True,0.0043132706884518365,0.0014507296962217309
15,9,Middle,True,101460.02968206807,0.2547794440351212
15,9,Back,True,547779.7856117461,0.8891437645171527
15,10,Front,True,108416.71406266549,0.7229816744310276
15,10,Middle,True,277003.7572352811,0.1347137607481783
15,10,Back,True,86557.78102758806,0.8799926249598655
16,1,Front,True,405290.6009338357,0.9067885063032005
16,1,Middle,True,46.0546275002751,0.20358172152331477
16,1,Back,True,171357.09963758636,0.9352192860860843
16,2,Front,True,194698.717958508,0.8606456052471461
16,2,Middle,True,85953.72610188223,0.2382127370937509
16,2,Back,True,296281.6322898861,0.9314280910438857
16,3,Front,True,164525.131802884,0.8686193669274787
16,3,Middle,True,21.237181538476698,0.12701250739763126
16,3,Back,True,226124.87464193563,0.9356142447891137
16,4,Front,True,345777.3698260698,0.8596561872339492
16,4,Middle,True,0.00561461171620675,0.012019588651281388
16,4,Back,True,153124.6182642936,0.9370512256530986
16,5,Front,True,131094.81425377968,0.8431288262065212
16,5,Middle,True,396721.6490195204,0.20314758050160342
16,5,Back,True,158214.47659482504,0.9310683909593885
16,6,Front,True,92354.83587469324,0.8811814723361535
16,6,Middle,True,122678.521304919,0.17108147558582776
16,6,Back,True,502471.84852620895,0.9201225388791153
16,7,Front,True,43548.71877896841,0.8592544196716208
16,7,Middle,True,15.767326770079805,0.16389525571315477
16,7,Back,True,154127.91900492168,0.9066592201753182
16,8,Front,True,251193.92111841764,0.881706917843907
16,8,Middle,True,136454.39066564385,0.14217204630983415
16,8,Back,True,567298.8274612692,0.9163020457681871
16,9,Front,True,139146.804342857,0.8873372950170082
16,9,Middle,True,59.561612256922785,0.2261951361864455
16,9,Back,True,303013.44318957935,0.9236208359490458
16,10,Front,True,135717.6564644973,0.8501029133278191
16,10,Middle,True,114761.59825126665,0.2784013375132858
16,10,Back,True,133406.37219733972,0.9404332394084242
17,1,Front,True,365101.38224722416,0.7905929165674804
17,1,Middle,True,82311.61442791572,0.3139012545001215
17,1,Back,True,148168.96704353904,0.9173738464659729
17,2,Front,True,124012.46752992093,0.7689255220283683
17,2,Middle,True,62.58487558161496,0.1296657473962044
17,2,Back,True,183494.7971786503,0.8718642456256784
17,3,Front,True,143068.0057850013,0.7764408142133827
17,3,Middle,True,79604.80337460784,0.298364750116609
17,3,Back,True,201606.16113356262,0.8995052382474253
17,4,Front,True,320899.40138876333,0.7489817028503002
17,4,Middle,True,57510.1106606999,0.3097008171640184
17,4,Back,True,332256.6951006667,0.8863907170689225
17,5,Front,True,58679.29865385209,0.840337235892917
17,5,Middle,True,114.6842122346529,0.09739450945241968
17,5,Back,True,404512.7164724308,0.8968581068938777
17,6,Front,True,165581.59375620532,0.8049289115569571
17,6,Middle,True,134891.02286601192,0.3672854185626695
17,6,Back,True,83015.49583071249,0.9049481800458989
17,7,Front,True,274739.3685378538,0.8366599958957126
17,7,Middle,True,60.725558461953085,0.17971364720351135
17,7,Back,True,255591.7094235194,0.9089048528485102
17,8,Front,True,75924.23380581655,0.7740900549994516
17,8,Middle,True,71198.37714248324,0.2542756383633348
17,8,Back,True,288129.7251482979,0.8929449097906239
17,9,Front,True,96166.46765711938,0.7689799066449332
17,9,Middle,True,230796.5637038314,0.26104509741610016
17,9,Back,True,142629.50966454015,0.9130506488429692
17,10,Front,True,95523.44731534012,0.7180150109872382
17,10,Middle,True,226221.94248586625,0.34780558633415726
17,10,Back,True,308866.39356860006,0.9172819478894493
18,1,Front,True,1137.6612560459087,0.7185361079527853
18,1,Middle,True,-24.753309947470466,0.13947474127007198
18,1,Back,True,563156.9526741083,0.8815518002884681
18,2,Front,True,144597.59672581786,0.7216928696022092
18,2,Middle,True,11.586688596229095,0.1544725283252819
18,2,Back,True,216663.46437390248,0.8946886705471258
18,3,Front,True,297370.1176098182,0.8055144852477932
18,3,Middle,True,19.646729800325264,0.12933644352299023
18,3,Back,True,630179.0616520526,0.9099564923021478
18,4,Front,True,320546.04462690186,0.7045411040341103
18,4,Middle,True,46.455944880534645,0.23983377212256685
18,4,Back,True,107476.05260841707,0.840954768186752
18,5,Front,True,290008.2836683857,0.697706971995659
18,5,Middle,True,111130.45728771714,0.3347784089968291
18,5,Back,True,176639.83554947624,0.9034393208326437
18,6,Front,True,61807.63781299524,0.7235862431233151
